ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,occupancy_rate,vehicle_weight,traffic_penalty,demand,normalized_demand,dynamic_price,price_change,price_change_percent
6418,BHMNCPHST01,1200,26.14001386,91.73099967,239,truck,low,2,0,12-12-2016,08:02:00,2016-12-12 08:02:00,0.19916666666666666,1.5,0.0,0.5093333333333334,0.5093333333333334,12.546666666666667,2.546666666666667,25.466666666666672
6419,BHMNCPHST01,1200,26.14001386,91.73099967,335,bike,low,2,0,12-12-2016,08:29:00,2016-12-12 08:29:00,0.2791666666666667,0.5,0.0,0.47333333333333333,0.47333333333333333,12.366666666666665,2.3666666666666654,23.666666666666654
6420,BHMNCPHST01,1200,26.14001386,91.73099967,445,truck,low,2,0,12-12-2016,09:02:00,2016-12-12 09:02:00,0.37083333333333335,1.5,0.0,0.6466666666666667,0.6466666666666667,13.233333333333333,3.2333333333333325,32.33333333333333
6421,BHMNCPHST01,1200,26.14001386,91.73099967,549,car,low,2,0,12-12-2016,09:29:00,2016-12-12 09:29:00,0.4575,1.0,0.0,0.666,0.666,13.33,3.33,33.300000000000004
6422,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,4,0,12-12-2016,10:02:00,2016-12-12 10:02:00,0.54,0.5,0.0,0.8820000000000001,0.8820000000000001,14.41,4.41,44.1
6423,BHMNCPHST01,1200,26.14001386,91.73099967,691,car,low,4,0,12-12-2016,10:29:00,2016-12-12 10:29:00,0.5758333333333333,1.0,0.0,0.9606666666666667,0.9606666666666667,14.803333333333333,4.803333333333333,48.03333333333333
6424,BHMNCPHST01,1200,26.14001386,91.73099967,736,car,average,5,0,12-12-2016,11:02:00,2016-12-12 11:02:00,0.6133333333333333,1.0,0.5,0.9906666666666666,0.9906666666666666,14.953333333333333,4.953333333333333,49.53333333333333
6425,BHMNCPHST01,1200,26.14001386,91.73099967,773,truck,average,6,0,12-12-2016,11:29:00,2016-12-12 11:29:00,0.6441666666666667,1.5,0.5,1.1653333333333333,1.1653333333333333,15.826666666666666,5.826666666666666,58.266666666666666
6426,BHMNCPHST01,1200,26.14001386,91.73099967,818,car,average,5,0,12-12-2016,11:55:00,2016-12-12 11:55:00,0.6816666666666666,1.0,0.5,1.0453333333333332,1.0453333333333332,15.226666666666667,5.226666666666667,52.26666666666666
6427,BHMNCPHST01,1200,26.14001386,91.73099967,833,car,high,9,0,12-12-2016,12:29:00,2016-12-12 12:29:00,0.6941666666666667,1.0,1.0,1.3553333333333335,1.3553333333333335,16.776666666666667,6.776666666666667,67.76666666666668
6428,BHMNCPHST01,1200,26.14001386,91.73099967,860,car,high,9,0,12-12-2016,12:56:00,2016-12-12 12:56:00,0.7166666666666667,1.0,1.0,1.3733333333333335,1.3733333333333335,16.866666666666667,6.866666666666667,68.66666666666667
6429,BHMNCPHST01,1200,26.14001386,91.73099967,849,car,high,8,0,12-12-2016,13:29:00,2016-12-12 13:29:00,0.7075,1.0,1.0,1.2660000000000002,1.2660000000000002,16.33,6.329999999999998,63.299999999999976
6430,BHMNCPHST01,1200,26.14001386,91.73099967,851,car,average,4,0,12-12-2016,14:02:00,2016-12-12 14:02:00,0.7091666666666666,1.0,0.5,0.9673333333333334,0.9673333333333334,14.836666666666666,4.836666666666666,48.36666666666666
6431,BHMNCPHST01,1200,26.14001386,91.73099967,821,car,average,4,0,12-12-2016,14:29:00,2016-12-12 14:29:00,0.6841666666666667,1.0,0.5,0.9473333333333334,0.9473333333333334,14.736666666666666,4.736666666666666,47.36666666666666
6432,BHMNCPHST01,1200,26.14001386,91.73099967,782,bike,average,4,0,12-12-2016,14:55:00,2016-12-12 14:55:00,0.6516666666666666,0.5,0.5,0.8713333333333334,0.8713333333333334,14.356666666666666,4.356666666666666,43.566666666666656
6433,BHMNCPHST01,1200,26.14001386,91.73099967,730,bike,low,2,0,12-12-2016,15:29:00,2016-12-12 15:29:00,0.6083333333333333,0.5,0.0,0.7366666666666667,0.7366666666666667,13.683333333333334,3.6833333333333336,36.833333333333336
6434,BHMNCPHST01,1200,26.14001386,91.73099967,661,car,average,3,0,12-12-2016,15:56:00,2016-12-12 15:56:00,0.5508333333333333,1.0,0.5,0.7406666666666667,0.7406666666666667,13.703333333333333,3.703333333333333,37.03333333333333
6435,BHMNCPHST01,1200,26.14001386,91.73099967,568,truck,low,2,0,12-12-2016,16:29:00,2016-12-12 16:29:00,0.47333333333333333,1.5,0.0,0.7286666666666667,0.7286666666666667,13.643333333333334,3.6433333333333344,36.433333333333344
6436,BHMNCPHST01,1200,26.14001386,91.73099967,251,truck,low,1,0,13-12-2016,08:02:00,2016-12-13 08:02:00,0.20916666666666667,1.5,0.0,0.41733333333333333,0.41733333333333333,12.086666666666668,2.086666666666668,20.866666666666678
6437,BHMNCPHST01,1200,26.14001386,91.73099967,349,car,low,2,0,13-12-2016,08:29:00,2016-12-13 08:29:00,0.29083333333333333,1.0,0.0,0.5326666666666667,0.5326666666666667,12.663333333333334,2.663333333333334,26.633333333333344
6438,BHMNCPHST01,1200,26.14001386,91.73099967,487,car,low,3,0,13-12-2016,09:02:00,2016-12-13 09:02:00,0.4058333333333333,1.0,0.0,0.7246666666666667,0.7246666666666667,13.623333333333335,3.623333333333335,36.23333333333335
6439,BHMNCPHST01,1200,26.14001386,91.73099967,580,cycle,low,3,0,13-12-2016,09:29:00,2016-12-13 09:29:00,0.48333333333333334,0.3,0.0,0.7166666666666668,0.7166666666666668,13.583333333333334,3.583333333333334,35.83333333333334
6440,BHMNCPHST01,1200,26.14001386,91.73099967,694,truck,low,2,0,13-12-2016,09:55:00,2016-12-13 09:55:00,0.5783333333333334,1.5,0.0,0.8126666666666668,0.8126666666666668,14.063333333333334,4.063333333333334,40.63333333333334
6441,BHMNCPHST01,1200,26.14001386,91.73099967,756,car,low,3,0,13-12-2016,10:29:00,2016-12-13 10:29:00,0.63,1.0,0.0,0.904,0.904,14.52,4.52,45.199999999999996
6442,BHMNCPHST01,1200,26.14001386,91.73099967,810,car,high,8,0,13-12-2016,11:02:00,2016-12-13 11:02:00,0.675,1.0,1.0,1.2400000000000002,1.2400000000000002,16.200000000000003,6.200000000000003,62.000000000000036
6443,BHMNCPHST01,1200,26.14001386,91.73099967,842,car,average,6,0,13-12-2016,11:29:00,2016-12-13 11:29:00,0.7016666666666667,1.0,0.5,1.1613333333333333,1.1613333333333333,15.806666666666667,5.806666666666667,58.06666666666666
6444,BHMNCPHST01,1200,26.14001386,91.73099967,881,cycle,high,9,0,13-12-2016,12:02:00,2016-12-13 12:02:00,0.7341666666666666,0.3,1.0,1.3173333333333335,1.3173333333333335,16.586666666666666,6.586666666666666,65.86666666666666
6445,BHMNCPHST01,1200,26.14001386,91.73099967,883,car,high,9,0,13-12-2016,12:29:00,2016-12-13 12:29:00,0.7358333333333333,1.0,1.0,1.3886666666666667,1.3886666666666667,16.94333333333333,6.943333333333332,69.43333333333331
6446,BHMNCPHST01,1200,26.14001386,91.73099967,890,car,high,8,0,13-12-2016,13:02:00,2016-12-13 13:02:00,0.7416666666666667,1.0,1.0,1.2933333333333337,1.2933333333333337,16.46666666666667,6.466666666666669,64.66666666666669
6447,BHMNCPHST01,1200,26.14001386,91.73099967,872,cycle,average,6,0,13-12-2016,13:55:00,2016-12-13 13:55:00,0.7266666666666667,0.3,0.5,1.1113333333333333,1.1113333333333333,15.556666666666668,5.556666666666668,55.566666666666684
6448,BHMNCPHST01,1200,26.14001386,91.73099967,829,truck,average,4,0,13-12-2016,14:29:00,2016-12-13 14:29:00,0.6908333333333333,1.5,0.5,1.0026666666666668,1.0026666666666668,15.013333333333334,5.013333333333334,50.13333333333334
6449,BHMNCPHST01,1200,26.14001386,91.73099967,807,cycle,high,6,0,13-12-2016,14:56:00,2016-12-13 14:56:00,0.6725,0.3,1.0,0.9680000000000002,0.9680000000000002,14.84,4.84,48.4
6450,BHMNCPHST01,1200,26.14001386,91.73099967,762,truck,low,3,0,13-12-2016,15:28:00,2016-12-13 15:28:00,0.635,1.5,0.0,0.9580000000000001,0.9580000000000001,14.790000000000001,4.790000000000001,47.900000000000006
6451,BHMNCPHST01,1200,26.14001386,91.73099967,701,bike,low,2,0,13-12-2016,16:02:00,2016-12-13 16:02:00,0.5841666666666666,0.5,0.0,0.7173333333333334,0.7173333333333334,13.586666666666666,3.586666666666666,35.86666666666666
6452,BHMNCPHST01,1200,26.14001386,91.73099967,639,car,low,2,0,13-12-2016,16:29:00,2016-12-13 16:29:00,0.5325,1.0,0.0,0.726,0.726,13.629999999999999,3.629999999999999,36.29999999999999
6453,BHMNCPHST01,1200,26.14001386,91.73099967,267,car,low,2,0,14-12-2016,08:03:00,2016-12-14 08:03:00,0.2225,1.0,0.0,0.478,0.478,12.389999999999999,2.389999999999999,23.899999999999988
6454,BHMNCPHST01,1200,26.14001386,91.73099967,400,car,low,1,0,14-12-2016,08:43:00,2016-12-14 08:43:00,0.3333333333333333,1.0,0.0,0.4666666666666667,0.4666666666666667,12.333333333333334,2.333333333333334,23.33333333333334
6455,BHMNCPHST01,1200,26.14001386,91.73099967,481,car,average,3,0,14-12-2016,09:03:00,2016-12-14 09:03:00,0.4008333333333333,1.0,0.5,0.6206666666666667,0.6206666666666667,13.103333333333333,3.1033333333333335,31.033333333333335
6456,BHMNCPHST01,1200,26.14001386,91.73099967,580,car,low,2,0,14-12-2016,09:29:00,2016-12-14 09:29:00,0.48333333333333334,1.0,0.0,0.6866666666666666,0.6866666666666666,13.433333333333334,3.4333333333333336,34.333333333333336
6457,BHMNCPHST01,1200,26.14001386,91.73099967,702,cycle,low,4,0,14-12-2016,10:02:00,2016-12-14 10:02:00,0.585,0.3,0.0,0.898,0.898,14.49,4.49,44.9
6458,BHMNCPHST01,1200,26.14001386,91.73099967,770,car,average,4,0,14-12-2016,10:30:00,2016-12-14 10:30:00,0.6416666666666667,1.0,0.5,0.9133333333333334,0.9133333333333334,14.566666666666668,4.566666666666668,45.666666666666686
6459,BHMNCPHST01,1200,26.14001386,91.73099967,835,car,average,6,0,14-12-2016,11:30:00,2016-12-14 11:30:00,0.6958333333333333,1.0,0.5,1.1566666666666667,1.1566666666666667,15.783333333333333,5.783333333333333,57.833333333333336
6460,BHMNCPHST01,1200,26.14001386,91.73099967,855,car,high,9,0,14-12-2016,12:02:00,2016-12-14 12:02:00,0.7125,1.0,1.0,1.3700000000000003,1.3700000000000003,16.85,6.850000000000001,68.50000000000001
6461,BHMNCPHST01,1200,26.14001386,91.73099967,861,car,high,9,0,14-12-2016,12:30:00,2016-12-14 12:30:00,0.7175,1.0,1.0,1.3740000000000003,1.3740000000000003,16.870000000000005,6.8700000000000045,68.70000000000005
6462,BHMNCPHST01,1200,26.14001386,91.73099967,855,car,high,8,0,14-12-2016,13:03:00,2016-12-14 13:03:00,0.7125,1.0,1.0,1.2700000000000002,1.2700000000000002,16.35,6.350000000000001,63.500000000000014
6463,BHMNCPHST01,1200,26.14001386,91.73099967,850,car,high,8,0,14-12-2016,13:29:00,2016-12-14 13:29:00,0.7083333333333334,1.0,1.0,1.2666666666666668,1.2666666666666668,16.333333333333332,6.333333333333332,63.33333333333332
6464,BHMNCPHST01,1200,26.14001386,91.73099967,855,bike,average,4,0,14-12-2016,14:03:00,2016-12-14 14:03:00,0.7125,0.5,0.5,0.9200000000000002,0.9200000000000002,14.6,4.6,46.0
6465,BHMNCPHST01,1200,26.14001386,91.73099967,846,bike,average,5,0,14-12-2016,14:30:00,2016-12-14 14:30:00,0.705,0.5,0.5,1.014,1.014,15.07,5.07,50.7
6466,BHMNCPHST01,1200,26.14001386,91.73099967,814,car,average,4,0,14-12-2016,14:56:00,2016-12-14 14:56:00,0.6783333333333333,1.0,0.5,0.9426666666666668,0.9426666666666668,14.713333333333335,4.713333333333335,47.13333333333335
6467,BHMNCPHST01,1200,26.14001386,91.73099967,768,car,low,2,0,14-12-2016,15:30:00,2016-12-14 15:30:00,0.64,1.0,0.0,0.8119999999999999,0.8119999999999999,14.059999999999999,4.059999999999999,40.59999999999999
6468,BHMNCPHST01,1200,26.14001386,91.73099967,748,car,low,3,0,14-12-2016,15:56:00,2016-12-14 15:56:00,0.6233333333333333,1.0,0.0,0.8986666666666666,0.8986666666666666,14.493333333333334,4.493333333333334,44.933333333333344
6469,BHMNCPHST01,1200,26.14001386,91.73099967,683,bike,low,2,0,14-12-2016,16:30:00,2016-12-14 16:30:00,0.5691666666666667,0.5,0.0,0.7053333333333334,0.7053333333333334,13.526666666666667,3.5266666666666673,35.26666666666667
6470,BHMNCPHST01,1200,26.14001386,91.73099967,225,car,low,2,0,15-12-2016,07:49:00,2016-12-15 07:49:00,0.1875,1.0,0.0,0.45000000000000007,0.45000000000000007,12.25,2.25,22.5
6471,BHMNCPHST01,1200,26.14001386,91.73099967,360,truck,low,2,0,15-12-2016,08:30:00,2016-12-15 08:30:00,0.3,1.5,0.0,0.5900000000000001,0.5900000000000001,12.95,2.9499999999999993,29.499999999999993
6472,BHMNCPHST01,1200,26.14001386,91.73099967,479,bike,low,2,0,15-12-2016,09:03:00,2016-12-15 09:03:00,0.39916666666666667,0.5,0.0,0.5693333333333335,0.5693333333333335,12.846666666666668,2.8466666666666676,28.466666666666672
6473,BHMNCPHST01,1200,26.14001386,91.73099967,603,car,low,2,0,15-12-2016,09:30:00,2016-12-15 09:30:00,0.5025,1.0,0.0,0.702,0.702,13.51,3.51,35.099999999999994
6474,BHMNCPHST01,1200,26.14001386,91.73099967,690,cycle,average,3,0,15-12-2016,09:57:00,2016-12-15 09:57:00,0.575,0.3,0.5,0.6900000000000001,0.6900000000000001,13.45,3.4499999999999993,34.49999999999999
6475,BHMNCPHST01,1200,26.14001386,91.73099967,750,car,average,5,0,15-12-2016,10:30:00,2016-12-15 10:30:00,0.625,1.0,0.5,1.0,1.0,15.0,5.0,50.0
6476,BHMNCPHST01,1200,26.14001386,91.73099967,789,car,average,6,0,15-12-2016,11:03:00,2016-12-15 11:03:00,0.6575,1.0,0.5,1.1260000000000001,1.1260000000000001,15.630000000000003,5.630000000000003,56.300000000000026
6477,BHMNCPHST01,1200,26.14001386,91.73099967,791,truck,average,5,0,15-12-2016,11:09:00,2016-12-15 11:09:00,0.6591666666666667,1.5,0.5,1.0773333333333335,1.0773333333333335,15.386666666666668,5.3866666666666685,53.86666666666669
6478,BHMNCPHST01,1200,26.14001386,91.73099967,811,car,high,9,0,15-12-2016,12:00:00,2016-12-15 12:00:00,0.6758333333333333,1.0,1.0,1.3406666666666667,1.3406666666666667,16.703333333333333,6.703333333333333,67.03333333333333
6479,BHMNCPHST01,1200,26.14001386,91.73099967,827,bike,high,9,0,15-12-2016,12:26:00,2016-12-15 12:26:00,0.6891666666666667,0.5,1.0,1.3013333333333335,1.3013333333333335,16.506666666666668,6.506666666666668,65.06666666666668
6480,BHMNCPHST01,1200,26.14001386,91.73099967,845,car,high,8,0,15-12-2016,13:00:00,2016-12-15 13:00:00,0.7041666666666667,1.0,1.0,1.2633333333333334,1.2633333333333334,16.31666666666667,6.31666666666667,63.16666666666671
6481,BHMNCPHST01,1200,26.14001386,91.73099967,842,car,average,5,0,15-12-2016,13:26:00,2016-12-15 13:26:00,0.7016666666666667,1.0,0.5,1.0613333333333332,1.0613333333333332,15.306666666666667,5.306666666666667,53.06666666666666
6482,BHMNCPHST01,1200,26.14001386,91.73099967,846,car,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,0.705,1.0,0.5,0.964,0.964,14.82,4.82,48.2
6483,BHMNCPHST01,1200,26.14001386,91.73099967,823,bike,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,0.6858333333333333,0.5,0.5,0.8986666666666667,0.8986666666666667,14.493333333333334,4.493333333333334,44.933333333333344
6484,BHMNCPHST01,1200,26.14001386,91.73099967,796,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,0.6633333333333333,1.0,0.5,0.9306666666666668,0.9306666666666668,14.653333333333334,4.653333333333334,46.533333333333346
6485,BHMNCPHST01,1200,26.14001386,91.73099967,778,truck,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,0.6483333333333333,1.5,0.0,0.9686666666666668,0.9686666666666668,14.843333333333334,4.843333333333334,48.43333333333334
6486,BHMNCPHST01,1200,26.14001386,91.73099967,710,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,0.5916666666666667,1.0,0.0,0.7733333333333333,0.7733333333333333,13.866666666666667,3.866666666666667,38.66666666666667
6487,BHMNCPHST01,1200,26.14001386,91.73099967,663,car,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,0.5525,1.0,0.0,0.742,0.742,13.71,3.710000000000001,37.10000000000001
6488,BHMNCPHST01,1200,26.14001386,91.73099967,237,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,0.1975,1.0,0.0,0.4580000000000001,0.4580000000000001,12.290000000000001,2.290000000000001,22.90000000000001
6489,BHMNCPHST01,1200,26.14001386,91.73099967,351,bike,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,0.2925,0.5,0.0,0.484,0.484,12.42,2.42,24.2
6490,BHMNCPHST01,1200,26.14001386,91.73099967,450,bike,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,0.375,0.5,0.0,0.55,0.55,12.75,2.75,27.500000000000004
6491,BHMNCPHST01,1200,26.14001386,91.73099967,539,car,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,0.44916666666666666,1.0,0.0,0.6593333333333333,0.6593333333333333,13.296666666666667,3.296666666666667,32.96666666666667
6492,BHMNCPHST01,1200,26.14001386,91.73099967,638,car,low,4,0,16-12-2016,10:03:00,2016-12-16 10:03:00,0.5316666666666666,1.0,0.0,0.9253333333333333,0.9253333333333333,14.626666666666669,4.626666666666669,46.26666666666669
6493,BHMNCPHST01,1200,26.14001386,91.73099967,684,car,low,4,0,16-12-2016,10:29:00,2016-12-16 10:29:00,0.57,1.0,0.0,0.956,0.956,14.78,4.779999999999999,47.79999999999999
6494,BHMNCPHST01,1200,26.14001386,91.73099967,727,cycle,average,5,0,16-12-2016,11:03:00,2016-12-16 11:03:00,0.6058333333333333,0.3,0.5,0.9146666666666667,0.9146666666666667,14.573333333333334,4.573333333333334,45.73333333333334
6495,BHMNCPHST01,1200,26.14001386,91.73099967,753,car,average,6,0,16-12-2016,11:30:00,2016-12-16 11:30:00,0.6275,1.0,0.5,1.102,1.102,15.510000000000002,5.510000000000002,55.100000000000016
6496,BHMNCPHST01,1200,26.14001386,91.73099967,758,bike,average,6,0,16-12-2016,11:56:00,2016-12-16 11:56:00,0.6316666666666667,0.5,0.5,1.0553333333333335,1.0553333333333335,15.276666666666667,5.276666666666667,52.76666666666667
6497,BHMNCPHST01,1200,26.14001386,91.73099967,776,bike,high,9,0,16-12-2016,12:30:00,2016-12-16 12:30:00,0.6466666666666666,0.5,1.0,1.2673333333333334,1.2673333333333334,16.336666666666666,6.336666666666666,63.36666666666666
6498,BHMNCPHST01,1200,26.14001386,91.73099967,745,cycle,high,9,0,16-12-2016,12:56:00,2016-12-16 12:56:00,0.6208333333333333,0.3,1.0,1.2266666666666668,1.2266666666666668,16.133333333333333,6.133333333333333,61.33333333333333
6499,BHMNCPHST01,1200,26.14001386,91.73099967,762,car,high,8,0,16-12-2016,13:30:00,2016-12-16 13:30:00,0.635,1.0,1.0,1.2080000000000002,1.2080000000000002,16.04,6.039999999999999,60.399999999999984
6500,BHMNCPHST01,1200,26.14001386,91.73099967,748,car,average,6,0,16-12-2016,13:56:00,2016-12-16 13:56:00,0.6233333333333333,1.0,0.5,1.0986666666666667,1.0986666666666667,15.493333333333332,5.493333333333332,54.93333333333332
6501,BHMNCPHST01,1200,26.14001386,91.73099967,718,truck,average,4,0,16-12-2016,14:30:00,2016-12-16 14:30:00,0.5983333333333334,1.5,0.5,0.9286666666666668,0.9286666666666668,14.643333333333333,4.643333333333333,46.43333333333332
6502,BHMNCPHST01,1200,26.14001386,91.73099967,695,car,average,5,0,16-12-2016,14:56:00,2016-12-16 14:56:00,0.5791666666666667,1.0,0.5,0.9633333333333334,0.9633333333333334,14.816666666666666,4.816666666666666,48.166666666666664
6503,BHMNCPHST01,1200,26.14001386,91.73099967,662,car,low,2,0,16-12-2016,15:30:00,2016-12-16 15:30:00,0.5516666666666666,1.0,0.0,0.7413333333333333,0.7413333333333333,13.706666666666667,3.706666666666667,37.06666666666667
6504,BHMNCPHST01,1200,26.14001386,91.73099967,640,car,low,2,0,16-12-2016,16:03:00,2016-12-16 16:03:00,0.5333333333333333,1.0,0.0,0.7266666666666667,0.7266666666666667,13.633333333333333,3.633333333333333,36.33333333333333
6505,BHMNCPHST01,1200,26.14001386,91.73099967,588,car,low,2,0,16-12-2016,16:30:00,2016-12-16 16:30:00,0.49,1.0,0.0,0.6920000000000001,0.6920000000000001,13.46,3.460000000000001,34.60000000000001
6506,BHMNCPHST01,1200,26.14001386,91.73099967,158,car,low,2,0,17-12-2016,07:59:00,2016-12-17 07:59:00,0.13166666666666665,1.0,0.0,0.4053333333333333,0.4053333333333333,12.026666666666666,2.0266666666666655,20.266666666666655
6507,BHMNCPHST01,1200,26.14001386,91.73099967,164,car,low,2,0,17-12-2016,08:19:00,2016-12-17 08:19:00,0.13666666666666666,1.0,0.0,0.4093333333333333,0.4093333333333333,12.046666666666667,2.046666666666667,20.46666666666667
6508,BHMNCPHST01,1200,26.14001386,91.73099967,206,cycle,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,0.17166666666666666,0.3,0.0,0.3673333333333334,0.3673333333333334,11.836666666666666,1.836666666666666,18.36666666666666
6509,BHMNCPHST01,1200,26.14001386,91.73099967,244,car,low,3,0,17-12-2016,09:26:00,2016-12-17 09:26:00,0.20333333333333334,1.0,0.0,0.5626666666666668,0.5626666666666668,12.813333333333334,2.8133333333333344,28.133333333333344
6510,BHMNCPHST01,1200,26.14001386,91.73099967,309,car,average,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,0.2575,1.0,0.5,0.506,0.506,12.530000000000001,2.530000000000001,25.30000000000001
6511,BHMNCPHST01,1200,26.14001386,91.73099967,363,car,high,6,0,17-12-2016,10:33:00,2016-12-17 10:33:00,0.3025,1.0,1.0,0.7420000000000001,0.7420000000000001,13.71,3.710000000000001,37.10000000000001
6512,BHMNCPHST01,1200,26.14001386,91.73099967,406,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,0.3383333333333333,1.0,0.5,0.7706666666666666,0.7706666666666666,13.853333333333333,3.8533333333333335,38.53333333333334
6513,BHMNCPHST01,1200,26.14001386,91.73099967,429,cycle,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,0.3575,0.3,0.5,0.7160000000000001,0.7160000000000001,13.580000000000002,3.580000000000002,35.80000000000002
6514,BHMNCPHST01,1200,26.14001386,91.73099967,480,cycle,high,8,0,17-12-2016,12:00:00,2016-12-17 12:00:00,0.4,0.3,1.0,0.9500000000000002,0.9500000000000002,14.75,4.75,47.5
6515,BHMNCPHST01,1200,26.14001386,91.73099967,517,cycle,high,8,0,17-12-2016,12:26:00,2016-12-17 12:26:00,0.43083333333333335,0.3,1.0,0.9746666666666668,0.9746666666666668,14.873333333333335,4.873333333333335,48.73333333333335
6516,BHMNCPHST01,1200,26.14001386,91.73099967,553,cycle,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,0.4608333333333333,0.3,1.0,0.9986666666666668,0.9986666666666668,14.993333333333334,4.993333333333334,49.93333333333334
6517,BHMNCPHST01,1200,26.14001386,91.73099967,561,bike,high,8,0,17-12-2016,13:27:00,2016-12-17 13:27:00,0.4675,0.5,1.0,1.0240000000000002,1.0240000000000002,15.120000000000001,5.120000000000001,51.20000000000001
6518,BHMNCPHST01,1200,26.14001386,91.73099967,611,bike,average,3,0,17-12-2016,14:00:00,2016-12-17 14:00:00,0.5091666666666667,0.5,0.5,0.6573333333333334,0.6573333333333334,13.286666666666667,3.286666666666667,32.866666666666674
6519,BHMNCPHST01,1200,26.14001386,91.73099967,634,car,average,4,0,17-12-2016,14:30:00,2016-12-17 14:30:00,0.5283333333333333,1.0,0.5,0.8226666666666667,0.8226666666666667,14.113333333333333,4.113333333333333,41.13333333333333
6520,BHMNCPHST01,1200,26.14001386,91.73099967,679,car,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,0.5658333333333333,1.0,0.0,0.7526666666666667,0.7526666666666667,13.763333333333334,3.7633333333333336,37.63333333333333
6521,BHMNCPHST01,1200,26.14001386,91.73099967,680,car,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,0.5666666666666667,1.0,0.0,0.8533333333333334,0.8533333333333334,14.266666666666667,4.2666666666666675,42.66666666666667
6522,BHMNCPHST01,1200,26.14001386,91.73099967,668,car,low,2,0,17-12-2016,15:57:00,2016-12-17 15:57:00,0.5566666666666666,1.0,0.0,0.7453333333333333,0.7453333333333333,13.726666666666667,3.7266666666666666,37.266666666666666
6523,BHMNCPHST01,1200,26.14001386,91.73099967,639,bike,low,2,0,17-12-2016,16:30:00,2016-12-17 16:30:00,0.5325,0.5,0.0,0.676,0.676,13.38,3.380000000000001,33.80000000000001
6524,BHMNCPHST01,1200,26.14001386,91.73099967,153,truck,average,3,1,18-12-2016,08:03:00,2016-12-18 08:03:00,0.1275,1.5,0.5,0.7520000000000001,0.7520000000000001,13.760000000000002,3.7600000000000016,37.600000000000016
6525,BHMNCPHST01,1200,26.14001386,91.73099967,155,bike,low,2,1,18-12-2016,08:30:00,2016-12-18 08:30:00,0.12916666666666668,0.5,0.0,0.6533333333333333,0.6533333333333333,13.266666666666666,3.2666666666666657,32.66666666666666
6526,BHMNCPHST01,1200,26.14001386,91.73099967,156,truck,low,2,1,18-12-2016,08:36:00,2016-12-18 08:36:00,0.13,1.5,0.0,0.7540000000000001,0.7540000000000001,13.77,3.7699999999999996,37.699999999999996
6527,BHMNCPHST01,1200,26.14001386,91.73099967,204,car,low,3,1,18-12-2016,09:30:00,2016-12-18 09:30:00,0.17,1.0,0.0,0.836,0.836,14.18,4.18,41.8
6528,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,4,1,18-12-2016,09:56:00,2016-12-18 09:56:00,0.19083333333333333,1.0,0.5,0.8526666666666666,0.8526666666666666,14.263333333333332,4.263333333333332,42.63333333333332
6529,BHMNCPHST01,1200,26.14001386,91.73099967,250,car,average,5,1,18-12-2016,10:30:00,2016-12-18 10:30:00,0.20833333333333334,1.0,0.5,0.9666666666666667,0.9666666666666667,14.833333333333334,4.833333333333334,48.33333333333334
6530,BHMNCPHST01,1200,26.14001386,91.73099967,262,cycle,average,7,1,18-12-2016,11:03:00,2016-12-18 11:03:00,0.21833333333333332,0.3,0.5,1.1046666666666667,1.1046666666666667,15.523333333333333,5.523333333333333,55.233333333333334
6531,BHMNCPHST01,1200,26.14001386,91.73099967,328,car,high,10,1,18-12-2016,11:30:00,2016-12-18 11:30:00,0.2733333333333333,1.0,1.0,1.4186666666666667,1.4186666666666667,17.093333333333334,7.093333333333334,70.93333333333334
6532,BHMNCPHST01,1200,26.14001386,91.73099967,378,truck,high,12,1,18-12-2016,12:03:00,2016-12-18 12:03:00,0.315,1.5,1.0,1.7020000000000004,1.7020000000000004,18.51,8.510000000000002,85.10000000000002
6533,BHMNCPHST01,1200,26.14001386,91.73099967,454,car,high,12,1,18-12-2016,12:30:00,2016-12-18 12:30:00,0.37833333333333335,1.0,1.0,1.702666666666667,1.702666666666667,18.513333333333335,8.513333333333335,85.13333333333335
